playerName,team,league,G,GS,W,L,S,BS,HLD,CG,SHO,IP,H,R,ER,HR,BB,K,mlbamID,playerid,G_SP,G_RP,defaultPos
Aron McRee,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa919545,0,0,
Austin Fleet,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa549259,0,0,
Lee Stoppelman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658588,0,0,
Randy LeBlanc,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa549258,0,0,
Wirkin Estevez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa550539,0,0,
Enderson Franco,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa547840,0,0,
Touki Toussaint,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828666,0,0,
Austin Mason,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875720,0,0,
Juancito Martinez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa506822,0,0,
Greg Harris,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738173,0,0,
Alex Klonowski,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829634,0,0,
Travis Lakins,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa873678,0,0,
Jorge Reyes,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa501947,0,0,
Omar Bencomo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa503950,0,0,
Brett Bochy,SF,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,594762,11867,0,0,RP
Jeremy Null,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa602382,0,0,
Miguel Aguilar,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa654743,0,0,
Blake McKnight,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738934,0,0,
Lorenzo Barcelo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,1435,0,0,
Michael Wagner,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa549834,0,0,
Chris Dwyer,KC,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,543125,10045,0,0,RP
John Richy,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa828800,0,0,
Rafael Pineda,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658959,0,0,
Cody Reed,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa828694,0,0,
Ryan Doran,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa739776,0,0,
Davis Ward,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829860,0,0,
Michael Smith,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738590,0,0,
Nathanael Santiago,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa869604,0,0,
Billy Strode,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa857589,0,0,
Pablo Fernandez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa867970,0,0,
Yency Almonte,COL,,2,2,0,1,0,0,0,0,0,9,10,0,6,2,5,7,622075,sa658334,0,0,
Carlos Bustamante,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa654744,0,0,
Jean Cosme,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829216,0,0,
Scott Lieser,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa579250,0,0,
Drake Britton,CHC,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,518493,2868,0,0,RP
Anderson Polanco,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa596949,0,0,
Matt Solter,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917121,0,0,
Tommy Hanson,TEX,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,462102,9129,0,0,SP
Gary Cornish,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829472,0,0,
Eduardo Vera,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa657658,0,0,
Dakota Mekkes,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa915807,0,0,
Dace Kime,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa548429,0,0,
Jonny Drozd,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa833561,0,0,
Dustin Hurlbutt,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875683,0,0,
Sam Held,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918665,0,0,
Carlos Hiraldo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828141,0,0,
Irwin Delgado,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa508063,0,0,
Jason Lane,SD,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,407835,1397,0,0,SP|RP
Matt Foster,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738581,0,0,
Briam Campusano,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa917756,0,0,
Roy Corcoran,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,1780,0,0,
Sam Clay,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828815,0,0,
Jorge Ortega,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa597019,0,0,
Derrick Loop,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa328208,0,0,
Alberto Castillo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,3316,0,0,
Harrison Musgrave,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738519,0,0,
Brennan Smith,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa549585,0,0,
Thomas Jankins,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa873276,0,0,
Ryan Ledbetter,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738340,0,0,
Jimmy Yacabonis,BAL,AL,14,0,1,1,0,0,0,0,0,20,21,0,12,3,11,16,642231,15157,0,14,RP
T.J. Zeuch,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738498,0,0,
Jesus Liranzo,BAL,,10,0,0,1,0,0,0,0,0,10,10,0,6,2,6,10,622338,sa658076,0,0,
Alsis Herrera,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa945470,0,0,
Joe Pistorese,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa602696,0,0,
Kevin Correia,PHI,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,429781,1767,0,0,SP
Francisco Rios,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa736833,0,0,
James Campbell,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658193,0,0,
Raul Barron,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa328471,0,0,
Tom Hackimer,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872726,0,0,
Jarett Miller,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa599218,0,0,
Ben Sheckler,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918099,0,0,
Dalton Sawyer,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875849,0,0,
Sean O'Sullivan,BOS,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,457711,9137,0,0,SP
Kodi Medeiros,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828664,0,0,
Brandon Miller,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa873281,0,0,
Darin Gillies,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875269,0,0,
J.D. Underwood,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738317,0,0,
Josh Rogers,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa856202,0,0,
Tony Pena,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,2240,0,0,
Cody Dickson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737782,0,0,
Yeison Medina,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa736868,0,0,
Jose Almonte,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737055,0,0,
Jon Olczak,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875297,0,0,
Darin Gorski,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa501520,0,0,
Matt Harrison,PHI,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,457448,5551,0,0,SP|RP
Ramon Santos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657843,0,0,
Beau Burrows,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa874682,0,0,
James Marvel,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa659052,0,0,
Jorge Marban,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa559797,0,0,
Heri Quevedo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa731180,0,0,
Trevor Seidenberger,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738571,0,0,
Miguel Gonzalez,CWS,AL,22,28,7,12,0,0,0,0,0,163,185,0,100,32,55,111,456068,7024,22,0,SP
Wyatt Strahan,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa599334,0,0,
Justus Sheffield,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa828678,0,0,
Conner Greene,STL,,2,2,0,1,0,0,0,0,0,9,10,0,6,1,5,6,641632,sa737829,0,0,
Josh Michalec,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829266,0,0,
Todd Van Steensel,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa505234,0,0,
Jeremy Walker,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa917990,0,0,
Jeff Ibarra,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa502106,0,0,
Mike Shawaryn,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738524,0,0,
Keith Butler,STL,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,572751,10080,0,0,RP
Abraham Elvira,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa508766,0,0,
Aaron Harang,PHI,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,421685,1451,0,0,SP
Jose Carlos Medina,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa737197,0,0,
Anderson Espinoza,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872856,0,0,
Jonathan Dziedzic,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa659070,0,0,
Mark Blackmar,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa549945,0,0,
Brandon Quintero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875655,0,0,
Adrian Guzman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa655012,0,0,
Kyle Hart,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918414,0,0,
Jose Velez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa869964,0,0,
Alex Hermeling,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa602673,0,0,
Zack Jones,MIL,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,572958,sa502134,0,0,RP
Daniel Castano,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873271,0,0,
Jhonny Polanco,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa504741,0,0,
Yeizo Campos,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa919234,0,0,
Miguel Nunez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa547827,0,0,
Branden Kline,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa501558,0,0,
Joel Huertas,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829206,0,0,
Toller Boardman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875348,0,0,
Santiago Gutierrez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa295625,0,0,
Caleb Simpson,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738717,0,0,
Brody Koerner,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875744,0,0,
Will Hibbs,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918392,0,0,
Raymundo Montero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa507006,0,0,
Chris Jensen,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa579619,0,0,
Ricardo Gomez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa212426,0,0,
Euclides Leyer,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa551004,0,0,
Kevin Slowey,PHI,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,458713,9918,0,0,SP|RP
Casey Delgado,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa872243,0,0,
Reggie McClain,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa918281,0,0,
Brandon Bailey,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873692,0,0,
Seranthony Dominguez,PHI,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,622554,sa657573,0,0,
Matt Alvarez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa752901,0,0,
Clayton Cook,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa454928,0,0,
Noel Rodriguez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875824,0,0,
Vladimir Gutierrez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa952977,0,0,
Marc Brakeman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa857669,0,0,
Josh Turley,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa503159,0,0,
Jason Berken,CHC,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,460072,5673,0,0,RP|SP
Jered Weaver,SD,NL,9,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,450308,4235,9,0,SP
Mario Sanchez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa691863,0,0,
Oscar De La Cruz,CHC,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,642601,sa737037,0,0,
Sean Reid-Foley,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa828690,0,0,
Yorman Landa,MIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,600915,sa597276,0,0,
Bronson Arroyo,CIN,NL,15,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,276520,978,14,0,SP
Tom Robson,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa597959,0,0,
Blake Beavan,SEA,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,518444,338,0,0,SP|RP
Marlon Arias,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa294505,0,0,
Tyler Matzek,COL,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,554431,10058,0,0,SP
Cody Poteet,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658640,0,0,
Fernando Baez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa550675,0,0,
Manuel Chavez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa659414,0,0,
Michael Ynoa,CWS,AL,22,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,573589,14093,0,22,RP
Mitch Brown,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657957,0,0,
Stephen Landazuri,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa549571,0,0,
Matt Esparza,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875700,0,0,
Carlos Felix,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa740138,0,0,
Luke Eubank,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829342,0,0,
Justin Amlung,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa602580,0,0,
Sixto Sanchez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa873550,0,0,
Angel Ventura,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa597505,0,0,
Mario Morales,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa977562,0,0,
Vinny Nittoli,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829353,0,0,
Junior Garcia,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737032,0,0,
Michael Heesch,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658112,0,0,
Buddy Borden,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa737851,0,0,
Spencer Jones,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918190,0,0,
Anthony McIver,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875625,0,0,
Starling Peralta,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa508753,0,0,
Asher Wojciechowski,CIN,NL,25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,592879,10836,8,17,SP
Mauricio Lara,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,sa198885,0,0,
Stephen Nogosek,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa873682,0,0,
Jake Cosart,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa828802,0,0,
Andy Otamendi,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa596224,0,0,
Oddy Nunez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa874248,0,0,
Joey Wentz,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917946,0,0,
Wilmer Rios,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa830629,0,0,
Dauris Valdez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa917999,0,0,
Ulises Joaquin,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa597845,0,0,
Mark Appel,PHI,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,571446,sa501726,0,0,SP
Heriberto Ruelas,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa491795,0,0,
Vic Black,NYM,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,502195,9195,0,0,RP
Manny Acosta,NYM,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,407924,8725,0,0,RP
Caleb Thielbar,SD,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,573204,10078,0,0,RP
Brad Mills,OAK,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,502166,4420,0,0,SP
Chris Mathewson,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829581,0,0,
James Shields,CWS,AL,21,28,7,13,0,0,0,0,0,164,179,0,101,33,69,130,448306,7059,21,0,SP
Nick Pasquale,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658514,0,0,
Walter Silva,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,5157,0,0,
Andy Otero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa506550,0,0,
A.J. Ladwig,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa602810,0,0,
Hassan Pena,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa327740,0,0,
Thomas Szapucki,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875054,0,0,
Matt Walker,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876264,0,0,
Nick Christiani,CIN,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,543023,10332,0,0,RP
Bryan Radziewski,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738587,0,0,
Jorge Guzman,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa872759,0,0,
Thomas McIlraith,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875253,0,0,
Hansel Rodriguez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa830462,0,0,
Dallas Gallant,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa549670,0,0,
Joey Maher,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa602541,0,0,
Jeffrey Springs,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876019,0,0,
Pedro Vasquez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa872824,0,0,
Alejandro Soto,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa509749,0,0,
Franklyn Kilome,PHI,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,642584,sa830592,0,0,
Samil De Los Santos,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa598569,0,0,
Mike Wallace,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa857554,0,0,
Yunior Marte,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa739617,0,0,
Griffin Glaude,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa876811,0,0,
Sean Poppen,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa918427,0,0,
Brigham Hill,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa915793,0,0,
Will Morris,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa738332,0,0,
Adam Reifer,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa389398,0,0,
Alexis Candelario,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa3000055,0,0,
Juan Martinez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa657740,0,0,
Mark Williams,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa609344,0,0,
Kirby Snead,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa874046,0,0,
Ryan Etsell,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa739294,0,0,
Jose Ascanio,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,3951,0,0,
Jon Leicester,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,2092,0,0,
Kyle Dowdy,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875594,0,0,
Kyle Twomey,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa657948,0,0,
Jon Moscot,CIN,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,621209,13849,0,0,SP
Franklin Perez,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa873722,0,0,
Parker French,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829473,0,0,
Nick Tepesch,TOR,AL,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,519344,11716,1,0,SP
Matt Pearce,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829078,0,0,
Sean Brady,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa737808,0,0,
Jesus Zambrano,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa737066,0,0,
Art Warren,,,10,0,0,1,0,0,0,0,0,10,11,0,6,2,6,7,,sa875374,0,0,
Victor Mateo,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa504206,0,0,
Gabriel Ynoa,BAL,AL,9,19,5,8,0,0,0,0,0,108,126,0,67,22,33,66,593679,12938,4,5,RP
Scooter Hightower,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875703,0,0,
Ben Bracewell,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa837103,0,0,
Irving Jimenez,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa510242,0,0,
Steven Ridings,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa918658,0,0,
Dan Haren,CHC,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,429717,1757,0,0,SP
John Gorman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa602627,0,0,
Matt Milburn,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa913084,0,0,
Zach Hartman,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa877530,0,0,
Jasvir Rakkar,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658674,0,0,
Justin Thomas,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa738724,0,0,
Dylan Lee,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa918185,0,0,
Jordan Hicks,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa875019,0,0,
Kris Hall,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa658114,0,0,
Justin Donatella,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875616,0,0,
Miguel Romero,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa3003109,0,0,
Trevor Belicek,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa875674,0,0,
Anthony Bender,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa918438,0,0,
Mike Hepple,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa829930,0,0,
Dennis Torres,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa658652,0,0,
Caleb Beech,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa829077,0,0,
Fabian Cota,,,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,,sa598648,0,0,
Matt Tomshaw,,,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,,sa598974,0,0,
